Tweet_created_at,likes_count,replies_count,retweets_count,username,name,birth_date,country_name,tweet_text,id,year
Mon Feb 05 12:45:06 +0000 2024,5377,131,2870,USER_00158,NAME_00158,,United Kingdom,"""The vaccines aren't appropriate for use in humans.""

Florida's surgeon general, Dr. Joseph Ladapo, calls for an immediate halt to mRNA-based Covid ""vaccines"", citing cancer and other health risks.

""Dr. Ladapo says he has safety concerns pertaining to the discovery of billions of DNA fragments found per dose in the Pfizer and Moderna Covid vaccines.""

Source: https://t.co/6QV88c6gkd

Follow my backup account: @wide_awake_news

Subscribe to me on Telegram: https://t.co/PCfPqqHrrw

Subscribe to my newsletter, for daily email updates: https://t.co/lCHv5M6RdL",1.75E+18,2024
Tue Feb 06 14:10:26 +0000 2024,554,71,290,USER_00159,NAME_00159,,,Toby Keith got the Covid #vaccine in January of 2021. He was diagnosed with cancer in 2022. Prayers for his family and friends… 🙏 #TobyKeith https://t.co/azCZvN6jQN,1.75E+18,2024
Wed Feb 14 20:20:02 +0000 2024,225,25,139,USER_00160,NAME_00160,,United States,"Euthanizing the Elderly to Boost ""Covid"" Fatalities
Tens of thousands secretly euthanized to boost ""da numbers"". And now a ""cancer vaccine"" based on mRNA. https://t.co/dxC13c0qZY",1.76E+18,2024
Mon Feb 12 02:49:20 +0000 2024,12,1,10,USER_00161,NAME_00161,,Australia,"Pfizer should have used ‘Another one bites the dust’ considering the harm they've inflicted. The irony of using Queen after Fauci and AZT killed Freddie Mercury. “Pfizer, our Covid ‘vaccine’ causes cancer, so we’ll now make billions treating” #PlasmidGate
 https://t.co/7JpLo85Qh1",1.76E+18,2024
Fri Jan 12 05:23:17 +0000 2024,102,21,69,USER_00161,NAME_00161,,Australia,"""Dr. Deborah Birx Says 'Long COVID' is Similar to HIV""
Yep, Covid-19 mRNA ""vaccines"" gave you AIDS. They're spinning it to blame Covid as with many conditions lumped in with ""Long Covid"" - which is observational with no clinical test. #MedTwitter 
 https://t.co/KfW3YHmj7U",1.75E+18,2024
Fri Feb 09 16:04:29 +0000 2024,116,6,52,USER_00162,NAME_00162,,,"""The vaccines aren't appropriate for use in humans.""

Florida's surgeon general, Dr. Joseph Ladapo, urges an immediate cessation of mRNA-based Covid ""vaccines,"" citing concerns about cancer and other health hazards.
 https://t.co/oGPTemicTg",1.76E+18,2024
Sun Feb 04 06:24:23 +0000 2024,115,5,103,USER_00163,NAME_00163,,India,"One of the common causes of #cancer #CervicalCancer these days is the covid #Vaccine

#HPVvaccine cannot prevent #CervicalCancer but all these vaccines cause #infertility and #miscarriage, and death!
#WorldCancerDay https://t.co/mCUXmjvIEa",1.75E+18,2024
Mon Jan 29 05:19:44 +0000 2024,74,9,56,USER_00163,NAME_00163,,India,"Nonsensical #vaccine promotion by @htTweets 

#HPV vaccine is the most risky vaccine after the covid vaccine, everyone should just say NO

And IT DOES NOT PREVENT CERVICAL CANCER

#CervicalCancerAwarenessMonth 

https://t.co/g92Bg2ZDD2 https://t.co/WuSqKxWCRO",1.75E+18,2024
Wed Jan 31 16:19:59 +0000 2024,5493,134,3090,USER_00164,NAME_00164,,,"The covid booster cancer time bomb - Professor Angus Dalgleish
""There are numerous reports in the literature of cancers arising within days of the vaccines being administered, especially in the case of lymphomas and leukaemias. There are several reports of PET scan mapped tumours exploding at the site and draining area of covid injections with the advice to inject covid vaccines away from known cancers! Outside my clinical observations, several friends have developed cancer after a totally unnecessary covid booster taken only to facilitate travel.

T cell responses are suppressed after the boosters (not the first two injections) and that this is especially marked in some cancer patients. 

The antibody repertoire switches after the first booster from a protective IgG1 and IgG3 dominant B cell response to a tolerising IgG4 one, made worse by further boosters, as reported in a recent Science Immunology paper. As many cancers are controlled by effective T cell led immunity, the sudden perturbation of this control would clearly explain the development of B cell leukaemia and lymphomas, melanoma renal cell cancers and colorectal ones, all tumours which can respond to immunotherapy. 

Another report by Loacker et al in Clin Chem Lab Med shows that mRNA vaccines increase PD-L1 on granulocytes and monocytes, which means they effect the very opposite of what the immunotherapy agents do against these tumours, and whichin turn explains why many of these tumours appear to be resistant to this otherwise effective therapy. Taken together, the effect on the immune response of these boosters can easily explain the relapses and so-called turbo-charged cancers appearing.

Other reports document the presence of DNA plasmids and SV 40 (a known cancer-inducing gene) sequences, as well as the ability of mRNA to bind to important suppressor genes. Although this is controversial and has been challenged, it has led to the realisation of significant batch-to-batch variation that could enhance the cancer process yet probably not manifest itself for a few years. The very possibility that we could be sitting on a vaccine-inducing cancer time bomb means that we must never again get involved into a mass vaccine programme for another possible Disease X.""

Link below:",1.75E+18,2024
Thu Feb 08 13:33:22 +0000 2024,6041,233,1928,USER_00164,NAME_00164,,,"GB News presenter Neil Oliver cleared by  Ofcom over ‘turbo cancer’ claims
Seventy complaints were made to Ofcom after the presenter linked an aggressive form of cancer in young to Covid-19 vaccines
""The television presenter Neil Oliver has been cleared by the broadcasting watchdog after he pushed claims about the existence of a so-called turbo cancer...
An episode broadcast on January 13 attracted 70 complaints to the regulator Ofcom after Oliver, 56, claimed that young, healthy people were dying of an aggressive form of cancer and linked it to Covid-19 vaccines...
Ofcom assessed Oliver’s comments but has ruled they do not raise issues that warrant an official investigation under the Broadcasting Code.
The regulator said: “In line with freedom of expression, our rules allow broadcasters to cover controversial themes and topics. We recognise that these brief comments were the presenter’s personal view and did not materially mislead the audience, we therefore will not be pursuing this further.”",1.76E+18,2024
Wed Jan 31 09:29:28 +0000 2024,1124,20,699,USER_00164,NAME_00164,,,"""Pregnant rats received the COVID-19 mRNA BNT162b2 vaccine during gestation. Subsequent evaluations on male and female offspring included autism-like behaviors, neuronal counts, and motor performance... Male rats exhibited pronounced autism-like behaviors, characterized by a marked reduction in social interaction and repetitive patterns of behavior. Furthermore, there was a substantial decrease in neuronal counts in critical brain regions, indicating potential neurodegeneration or altered neurodevelopment. Male rats also demonstrated impaired motor performance, evidenced by reduced coordination and agility. Our research provides insights into the effects of the COVID-19 mRNA BNT162b2 vaccine on WNT gene expression, BDNF levels, and certain neurodevelopmental markers in a rat model. More extensive studies are needed to confirm these observations in humans and to explore the exact mechanisms. A comprehensive understanding of the risks and rewards of COVID-19 vaccination, especially during pregnancy, remains essential.""",1.75E+18,2024
Sat Jan 20 07:23:43 +0000 2024,104,9,48,USER_00164,NAME_00164,,,"'Covid Deaths in Pregnancy Rose 300 Percent During Delta. Blame The Toxic Combination of Covid Plus Vaccines.':
""The campaign to vaccinate pregnant women in the heat of the second Covid wave may have combined to make infections worse in the vaccinated. The phenomenon, often minimized as “breakthrough infection,” is called vaccine-associated enhanced disease or VAED and has been documented in measles, respiratory syncytial virus, and dengue fever.
The 429 women who died from pregnancy-related Covid in 2021 are a tiny fraction of those who birthed 3.6 million babies in 2021. But their role in the nation’s 40 percent increase in maternal deaths deserves official scrutiny. When we looked at deaths of women for whom Covid was the prime killer—the underlying cause—we found an increase of 2,000 percent, from 16 mothers who died in 2020 to 335 in 2021.
Since the rollout of Covid vaccines in late 2020, a concerted effort has been made to minimize vaccine failures of efficacy and safety while overstating vaccine success. We contend that this awful chapter in Covid history, when more than 400 families lost wives and mothers, is instructive. It may also offer insight into vaccine-driven sickness and death in the general population that has been studiously ignored.""",1.75E+18,2024
Sun Feb 21 05:14:39 +0000 2021,238,18,192,USER_00164,NAME_00164,,,"""The SARS-CoV-2 spike protein produced by the new COVID-19 vaccines triggers cell signaling events that promote PAH [pulmonary arterial hypertension], other cardiovascular complications, and/or complications in other tissues/organs in certain individuals""
https://t.co/Zq6OAX0fT6",1.36E+18,2021
Sun Jul 02 11:19:47 +0000 2023,27,4,23,USER_00164,NAME_00164,,,"Intracellular Reverse Transcription of Pfizer BioNTech COVID-19 mRNA Vaccine BNT162b2 In Vitro in Human Liver Cell Line:
""We also show that BNT162b2 mRNA is reverse transcribed intracellularly into DNA in as fast as 6 h upon BNT162b2 exposure""
https://t.co/cHzwa2J1ak https://t.co/rk8tEEhLIo",1.68E+18,2023
Tue Feb 06 14:53:36 +0000 2024,6144,104,3632,USER_00164,NAME_00164,,,"THE COVID BOOSTER IS A CANCER TIME BOMB - Professor Angus Dalgleish
""There are numerous reports in the literature of cancers arising within days of the vaccines being administered, especially in the case of lymphomas and leukaemias. There are several reports of PET scan mapped tumours exploding at the site and draining area of covid injections with the advice to inject covid vaccines away from known cancers! Outside my clinical observations, several friends have developed cancer after a totally unnecessary covid booster taken only to facilitate travel.

T cell responses are suppressed after the boosters (not the first two injections) and that this is especially marked in some cancer patients. 

The antibody repertoire switches after the first booster from a protective IgG1 and IgG3 dominant B cell response to a tolerising IgG4 one, made worse by further boosters, as reported in a recent Science Immunology paper. As many cancers are controlled by effective T cell led immunity, the sudden perturbation of this control would clearly explain the development of B cell leukaemia and lymphomas, melanoma renal cell cancers and colorectal ones, all tumours which can respond to immunotherapy. 

Another report by Loacker et al in Clin Chem Lab Med shows that mRNA vaccines increase PD-L1 on granulocytes and monocytes, which means they effect the very opposite of what the immunotherapy agents do against these tumours, and whichin turn explains why many of these tumours appear to be resistant to this otherwise effective therapy. Taken together, the effect on the immune response of these boosters can easily explain the relapses and so-called turbo-charged cancers appearing.

Other reports document the presence of DNA plasmids and SV 40 (a known cancer-inducing gene) sequences, as well as the ability of mRNA to bind to important suppressor genes. Although this is controversial and has been challenged, it has led to the realisation of significant batch-to-batch variation that could enhance the cancer process yet probably not manifest itself for a few years. The very possibility that we could be sitting on a vaccine-inducing cancer time bomb means that we must never again get involved into a mass vaccine programme for another possible Disease X.""
",1.75E+18,2024
Thu Feb 01 15:40:18 +0000 2024,134,12,87,USER_00165,NAME_00165,,,"Global Cancer Cases are expected to rise by more than 75% by 2050, according to the World Health Organization 

Gee, I wonder why?

According to [their] numbers…
72%+ percent of the worlds population has been vaccinated with the Covid Vaccine.

I’m sure it’s just a coincidence…

https://t.co/RhTnLT8pS9",1.75E+18,2024
Wed Feb 07 20:10:49 +0000 2024,111,12,63,USER_00166,NAME_00166,,,"UK's Dr. David Cartland speaks about his COVID-19 Vaccine Injured patients (Feb.5, 2024)

Doctors need to find courage to speak out.  It is blatantly obvious what is happening with those who have taken the jab. 

Young vaccinated people are having strokes, blood clots, cancer, and cardiovascular issues.  They are being told it’s genetic.

People are being told they can’t have the flu vaccine unless they have the Covid vaccine with it.  

Medical professionals are gaslighting patients.  This has got to stop!  Doctor’s find your courage and sense of humanity!",1.76E+18,2024
Mon Jan 16 17:37:19 +0000 2023,94,18,64,USER_00166,NAME_00166,,,"@healthbyjames CLAIR BRIDGES: 21, was fully vaccinated for COVID-19, caught COVID anyway, vaccine was supposed to prevent severe disease, however, Clair had both legs amputated, myocarditis, and kidney failure anyway. https://t.co/kAcDdEhF8K",1.62E+18,2023
Mon Jan 16 17:56:24 +0000 2023,30,28,15,USER_00166,NAME_00166,,,"@itsJeffTiedrich Meanwhile, this is CLAIR BRIDGES: 21, was fully vaccinated for COVID-19, caught COVID anyway, vaccine was supposed to prevent severe disease, however, Clair had to have both legs amputated, myocarditis, and kidney failure. https://t.co/NqVPcIFsNP",1.62E+18,2023
Mon Feb 05 12:09:34 +0000 2024,10373,614,2684,USER_00167,NAME_00167,,United States,"Right after the Covid shot rollout cancer rates exploded around the world. The human population of Earth is now seen as expendable laboratory animals. mRNA injections are not vaccines, they are experimental gene manipulation and they have never been approved because of all the death they cause. The definition of vaccine has been changed.",1.75E+18,2024
