Tweet_created_at,username,name,tweet_text,replies_count,retweets_count,likes_count,country_name,id,year,birth_date
2022-12-21 04:36:54 Iran Standard Time,USER_01263,NAME_01257,@Username @Username @Username Thanks for your efforts. Why do so many people think Covid was a hoax? Thankfully the pharma companies came thru with vaccines. Many in my family got Covid but due to being vaccinated it was just like a flu (including my elderly heart patient brother).,2,0,0,North America,1.61E+18,2022,
2022-12-21 03:48:22 Iran Standard Time,USER_01264,NAME_01258,"@Username I have a saddness in my heart big time.  People will not mask and covid is rapidly growing in Palmyra Pa. I know 3 young people with cancer now, no vaccine but all had covid.  We need ventilation systems and masks mandated to gain compliance...",0,0,0,North America,1.61E+18,2022,
2022-12-21 03:39:00 Iran Standard Time,USER_01265,NAME_01259,@Username I googled this and found: air pollution may cause heart attacks but there's not enough data to say for sure. Covid vaccines do not cause heart attacks. Covid 19 infections cause heart attacks in some people with heart inflammation.,4,0,1,North America,1.61E+18,2022,
2022-12-21 03:15:57 Iran Standard Time,USER_01217,NAME_01211,I just heard cardiologist Dr Peter McCullough say that anyone who dies young  of SADS or heart condition it must be assumed due to the Covid vaccines UNTIL proven otherwise.  This is a big statement,1,5,15,North America,1.61E+18,2022,
2022-12-21 02:51:34 Iran Standard Time,USER_01266,NAME_01260,@Username The CDC lied about covid vaccine causing heart problems and more leading to many deaths. Your just a mouthpiece for this sad administration.,0,0,0,North America,1.61E+18,2022,
2022-12-21 01:02:58 Iran Standard Time,USER_01267,NAME_01261,"@Username @Username @Username We have plenty of vaccines that require boosters. Reports of ""heart issues"" represent &lt; .01% of those vaxxed. My son has a complex, rare heart defect...received full approval from the entire team of cardiologists to be fully COVID vaccinated. COVID vax has been wildly successful.",1,0,1,North America,1.61E+18,2022,
2022-12-21 00:07:13 Iran Standard Time,USER_01268,NAME_01262,"@Username The data and evidence is clear, unless you have multiple comorbidities, such as obesity, diabetes, heart problems, old age etc. the risk of dying of covid is incredibly low.   Had the vaccine gone through normal regulatory processes, I would be more open to it. But it didn't.",1,0,0,North America,1.61E+18,2022,
2022-12-20 23:24:49 Iran Standard Time,USER_01269,NAME_01263,"You take the #CovidVaccines you still get sick. People are getting blood clots and deadly heart conditions, also causing birth defects and COVID Vaccine is now the leading cause of COVID deaths at this point. People are still saying a success? NO Total failure.",5,17,39,North America,1.61E+18,2022,
2022-12-20 23:21:03 Iran Standard Time,USER_01270,NAME_01264,@Username @Username @Username You know ppl develop heart issues all the time before Covid right? It’s like you act ppl haven’t died before Covid. My dad was in the ICU w Covid and now has heart issues and a pacemaker. Maybe it’s Covid and not the vaccine?,0,0,1,North America,1.61E+18,2022,
2022-12-20 23:17:54 Iran Standard Time,USER_01271,NAME_01265,"@Username Basically, and this is unrelated to vaccines, but almost all daily activities will now cause blood clots or heart attacks. Again, unrelated to COVID vaccines.",0,0,6,North America,1.61E+18,2022,
2022-12-20 22:41:04 Iran Standard Time,USER_01272,NAME_01266,"All that’s coming out about the lockdowns, the masking, the vaccines, etc., is showing us how harmful it is not to live life amongst each other. Something tells me we haven’t even scratched the surface of the damage the insane reaction to COVID has done. It breaks my heart.",0,0,2,North America,1.61E+18,2022,
2022-12-20 22:17:50 Iran Standard Time,USER_01273,NAME_01267,@Username I think his heart is in the right place. The vast majority of people that encourage others to get a flu shot or Covid vaccine understand the benefit. That being said each person should make their own decision after consulting their doctor.,0,0,0,North America,1.61E+18,2022,
2022-12-20 22:00:25 Iran Standard Time,USER_01274,NAME_01268,"@Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username @Username What is? Dying to complications of pneumonia has been a common way of dying due to COVID since the begining of the pandemic.  If there is no evidence that heart disease was caused by a vaccine, it's wrong to attribute it to one.",0,0,1,North America,1.61E+18,2022,
2022-12-20 21:55:09 Iran Standard Time,USER_01275,NAME_01269,The vaccine is the reason behind all the heart issues we are seeing. Not Covid. Don’t let anyone tell you otherwise.,2,11,66,North America,1.61E+18,2022,
2022-12-20 21:45:00 Iran Standard Time,USER_01276,NAME_01270,"Joseph A. Ladapo, Florida’s surgeon general, is launching another study of COVID-19 vaccines’ impact on heart diseases, such as myocarditis and pericarditis.  https://t.co/TxUcr9ixM7",0,0,0,North America,1.61E+18,2022,
2022-12-20 20:38:11 Iran Standard Time,USER_00497,NAME_00494,"@Username @Username It is a genocide of young people that is taking place with Covid vaccines. Not only deaths, but also serious injuries due to these injections: heart attacks, strokes, blood clots, circulatory disease, neurological problems and many other deadly diseases over time.",0,0,0,North America,1.61E+18,2022,
2022-12-20 20:30:23 Iran Standard Time,USER_00497,NAME_00494,"@Username Long Covid is vaccine damage. The only thing causing heart inflammation is the Covid vaccine. A large-scale Israeli study of 196,992 UNVACCINATED adults after Covid infection showed zero myocarditis or pericarditis.",1,0,3,North America,1.61E+18,2022,
2022-12-20 20:23:48 Iran Standard Time,USER_01277,NAME_01271,"@Username I’m so sorry, I too have heart problems from the @Username vaccine. Have you tried working with a functional med doc? I’m not recovered but much better thanks to my doc. She has specifically focused on heart problems from Covid vaccines and helped many 🙏💫",1,1,4,North America,1.61E+18,2022,
2022-12-20 20:16:56 Iran Standard Time,USER_01278,NAME_01272,"@Username The vaccine does not prevent you from getting or transmitting Covid. Side effects include blood clots, heart conditions, diabetes, and making your friends in big pharma even richer.",0,1,9,North America,1.61E+18,2022,
2022-12-20 20:16:45 Iran Standard Time,USER_01279,NAME_01273,"@Username @Username I can tell you're a big liberal, did you see the news? the FDA and the CDC have concluded that the Covid Vaccines causes blood clots and many heart problems. I hope you have had all your shots and boosters. I bet you think wearing a mask over your beard is going to protect you.",1,0,0,North America,1.61E+18,2022,
2022-12-20 19:38:18 Iran Standard Time,USER_01280,NAME_01274,"I was neither for or against the vaccine.  I saw the science.  I was 45, work out, good health, not obese, had no diabetes or underlying heart  problems so I knew COVID would be just a cold for me.  I got covid, laid on the couch for three days, haven't been sick since.",0,0,3,North America,1.61E+18,2022,
2022-12-20 19:18:18 Iran Standard Time,USER_01281,NAME_01275,"My wife took the vaccine, at my objection, she also got covid. After a few months in and out of the hospitals, she passed away, I beleve with all my heart and soal that if she had not taken the vaccine she would still be with me.",0,0,0,North America,1.61E+18,2022,
2022-12-20 18:56:06 Iran Standard Time,USER_01282,NAME_01276,"@Username Probably a combo of the covid and the vaccine, working together in tandem to destroy the heart.",2,0,4,North America,1.61E+18,2022,
2022-12-20 17:30:40 Iran Standard Time,USER_01283,NAME_01277,@Username @Username We all now no the truth about the COVID vaccine which is that it was helpful for those at high risk but was not necessary for younger low risk individuals. The mandates were an overreach. I am vaxed btw…I spent a day in the ER because of it. The ill effects on the heart are real,2,0,0,North America,1.61E+18,2022,
2022-12-20 16:49:52 Iran Standard Time,USER_01284,NAME_01278,"@Username @Username Would you like to speak to my elderly parents who are in their 70’s?: they never got the Covid vaccines or flu shots, and are still alive; meanwhile many of their friends and family, who did get the jabs, have died from strokes, cancers, and heart attacks. 🤔",1,1,4,North America,1.61E+18,2022,
2022-12-20 16:29:06 Iran Standard Time,USER_01285,NAME_01279,@Username @Username @Username @Username @Username You are not 99.8% safe from the virus it is more like 49% safe sue to long covid. Maybe you want to be in an oxygen tank or developed heart conditions which are more common with long covid than vaccine injury. Speaking of mycardiotis did you know the spoke protein that causes it,1,0,0,North America,1.61E+18,2022,
2022-12-20 16:29:00 Iran Standard Time,USER_01286,NAME_01280,Fact Check Team: The correlation between COVID-19 vaccines and heart disease  https://t.co/ME9NyQGLLK,0,0,0,North America,1.61E+18,2022,
2022-12-20 16:27:56 Iran Standard Time,USER_01287,NAME_01281,"@Username @Username @Username @Username because the vaccine helps you to get over covid faster, training your white blood cells to identify and attack the virus. The longer and more severe you have covid the higher your chances become of blood clots and heart issues.",1,0,0,North America,1.61E+18,2022,
2022-12-20 15:58:14 Iran Standard Time,USER_01288,NAME_01282,"FDA researchers find Pfizer COVID vaccine linked to blood clots in people 65, older The researchers also found an increased chance of people over 65 experiencing blood clots, platelet disorders and heart attacks after receiving the Pfizer vaccine..  https://t.co/Mzby9fHUKy",3,26,35,North America,1.61E+18,2022,
2022-12-20 15:37:25 Iran Standard Time,USER_01289,NAME_01283,Ryan Cunningham|  I got the #COVID vaccine before most could as healthcare provider and emergency manager implementing many of the policies of the “covidians”.  Days after I was transported to the hospital with cardiac issue.  Today I’m in heart failure.   #CovidVaccine  https://t.co/T4HZ91kHro,3,8,13,North America,1.61E+18,2022,
2022-12-20 15:23:16 Iran Standard Time,USER_01290,NAME_01284,@Username @Username And yet… studies show vaccines provide minimal protection vs unvaxxed for #LongCovid complications (which includes heart issues) and this post speaks to issues within 3 months of infection. Don’t extrapolate that 1) beyond 3 mo 2) to other long covid issues,0,0,0,North America,1.61E+18,2022,
2022-12-20 15:19:59 Iran Standard Time,USER_01291,NAME_01285,@Username @Username The unvaccinated are dying from heart attacks everyday. It’s a symptom of not being vaccinated and getting covid. The vaccines are proven to stop covid.   Proof the vaccines work and are safe and effective.  https://t.co/kA5HKKtVle,0,0,0,North America,1.61E+18,2022,
2022-12-20 14:01:29 Iran Standard Time,USER_01292,NAME_01286,"@Username @Username @Username Go to an emergency dept in a capital city right now as a young person and say you’re having heart issues. Irregular beating, pain, pressure etc. They don’t ask you if you have Covid, they ask you if you’ve recently had a Covid vaccine. Try it out.",1,0,0,North America,1.61E+18,2022,
