Tweet_created_at,username,name,tweet_text,replies_count,retweets_count,likes_count,country_name,id,year
2022-12-29 01:24:00 Iran Standard Time,USER_00908,NAME_00903,"URGENT: Pfizer poison (bioweapon) is liable for wife's heart attack and two strokes--doctor verified! IMO, COVID and the vaccines are bioweapons manufactured to eradicate the frail! The vaccine is the frosting on the cake--a reserved course of action should COVID fail to kill.  https://t.co/oZb0Nc11R1",0,2,0,North America,1.61E+18,2022
2022-12-29 01:16:24 Iran Standard Time,USER_00912,NAME_00907,"@nathaliejacoby1 Ya, me.  68, COPD, heart disease, high blood pressure, non alcoholic liver disease. I never got Covid by wearing a mask, got all 5 vaccines, never had a problem with them, Why anyone would be scared to get the shot is beyond me. It works just fine. My family did get it, I’m good",0,0,0,North America,1.61E+18,2022
2022-12-29 00:54:14 Iran Standard Time,USER_00913,NAME_00908,"@HukAleksandra I’m 65, overweight, and have history of heart problems. Several retired friends died in the height of the “pandemic.” Got scared into taking the shots. Have regretted it ever since. More scared of the vaccine than covid now.😳😕",1,0,2,North America,1.61E+18,2022
2022-12-29 00:53:16 Iran Standard Time,USER_00914,NAME_00909,BREAKING NEWS: Top U.S. Doctor warns none of the Covid vaccines are safe and must be pulled from the market. Vaccines cause fatal heart damage by autopsy. 71% people found dead at home was due to the vaccine. Perpetrators should be charged with fraud and mass negligent homicide.,0,0,0,North America,1.61E+18,2022
2022-12-29 00:48:39 Iran Standard Time,USER_00915,NAME_00910,"@HukAleksandra no but I feel a little cautious when taking a booster if it's true they're a bit cardiotoxic, esp if I have some residual antibodies already. Not sure what severe complication rate / severe case rate esp heart attack and deaths per covid vs various vaccines vs null is though.",1,0,0,North America,1.61E+18,2022
2022-12-28 23:41:57 Iran Standard Time,USER_00916,NAME_00911,"I had LC before the vaccine, but I think the #vaccine did something to my BP/heart. Also, Ive watched others go through heart issues right after getting vaxxed without covid.  1000% don't recommend getting vaxxed and I'm sorry I ever did.",0,0,0,North America,1.61E+18,2022
2022-12-28 23:19:27 Iran Standard Time,USER_00917,NAME_00912,"RT @drdrew: Initially in favor of mRNA COVID vaccines, world-renowned cardiologist @DrAseemMalhotra reversed course &amp; now warns of ""significantly increased risk from 11% at five years, the risk of heart attack, to 25%"". LIVE at 3 PT w/ Dr. Kelly Victory on @AskDrDrew  https:/…",0,0,4,North America,1.61E+18,2022
2022-12-28 22:22:22 Iran Standard Time,USER_00918,NAME_00913,"Initially in favor of mRNA COVID vaccines, world-renowned cardiologist @DrAseemMalhotra reversed course &amp; now warns of ""significantly increased risk from 11% at five years, the risk of heart attack, to 25%"". LIVE at 3 PT w/ Dr. Kelly Victory on @AskDrDrew  https://t.co/Xa3l4YSJzA",353,2264,6111,North America,1.61E+18,2022
2022-12-28 22:07:37 Iran Standard Time,USER_00919,NAME_00914,"Study shows mRNA COVID vaccine damages heart muscle cells, leading to DEATH  https://t.co/31GO30PeZ3",0,0,0,North America,1.61E+18,2022
2022-12-28 21:29:08 Iran Standard Time,USER_00920,NAME_00915,Monitoring heart measures via smartwatches shows COVID booster vaccine is safe  https://t.co/ZgqgvU0080,0,0,0,North America,1.61E+18,2022
2022-12-28 21:09:29 Iran Standard Time,USER_00921,NAME_00916,"@pythagoras999 @PeterSweden7 Vaccines didn’t do it safely otherwise I wouldn’t have gotten heart inflammation. Covid makes you sick for a couple days if you’re young and healthy and then quick recovery, like every single person I know.",1,0,0,North America,1.61E+18,2022
2022-12-28 20:57:48 Iran Standard Time,USER_00922,NAME_00917,"@MarioNawfal I know 3 people who died of massive heart attacks within 2 days of receiving a Covid vaccine. Their families were told it was a reaction from the vaccine, yet none of their official death certificates mentioned it. Why is this fact blatantly omitted and on who’s directive?",0,0,0,North America,1.61E+18,2022
2022-12-28 20:32:48 Iran Standard Time,USER_00923,NAME_00918,@DrAseemMalhotra You’re lying. I’ve got long covid that affected so many things. I got covid then long covid 9 months b4 vaccines. It’s a fact ppl have heart issues. I was just at a research conference &amp; what you’re saying is the opposite of actual research findings. Quack,0,0,0,North America,1.61E+18,2022
2022-12-28 20:20:57 Iran Standard Time,USER_00924,NAME_00919,"@JoeAssi @jason_willz1 @P_McCulloughMD @RWMaloneMD @PotsyJ I don’t care how many heart publications the man has. As Feynman says, it doesn’t matter how smart, you are how beautiful your theory if it doesn’t fit the data it’s wrong. if Covid vaccines were deadly, excess deaths would still be going up from early 2021, and they’re not. End.  https://t.co/YX8gI56zXr",0,0,0,North America,1.61E+18,2022
2022-12-28 20:12:36 Iran Standard Time,USER_00925,NAME_00920,@LastLordofTime @RobSchneider Why get this experimental “vaccine? The vaccinated are the ones getting Covid. And why are so many people experiencing heart/health issues?,0,0,0,North America,1.61E+18,2022
2022-12-28 20:00:36 Iran Standard Time,USER_00926,NAME_00921,"@SJ73820237 @TrumpSsux @TimJSherman @PeterHotez Your chances of getting blood clots and heart disease are higher with COVID than the vaccines.  Just FYI.    And I haven't gotten COVID yet, so I'll stick with what's been working for me.  I already had a compromised immune system before all of this shit started.",1,0,1,North America,1.61E+18,2022
2022-12-28 19:57:00 Iran Standard Time,USER_00927,NAME_00922,"@john_ennis_btc @MarioNawfal Covid is far worse for the cardiovascular system than the vaccine. See all Covid “survivors” who died from heart attack and stroke. And #7 is an out right lie. Masks were so effective as stopping spread of Covid AND Flu, Mayo Clinic kept masking in place permanently.",10,0,8,North America,1.61E+18,2022
2022-12-28 19:50:56 Iran Standard Time,USER_00928,NAME_00923,"@LaurenUnderwood being that you're a paper/pencil nurse, I'm curious, what are your thoughts regarding the uptick in heart attacks among young/middle aged people?  Do you suspect the Covid-19 vaccine/booster(s)?  Do you still recommend the vaccine?  The public wants to know.",0,0,0,North America,1.61E+18,2022
2022-12-28 19:49:11 Iran Standard Time,USER_00929,NAME_00924,@alltheeights @Loaf112 It's not an either/or issue.  Both COVID and the vaccines for COVID have resulted in an uptick for heart problems.  We know it cannot be JUST the vaccine as this was observed before their roll-out.,1,0,0,North America,1.61E+18,2022
2022-12-28 19:39:09 Iran Standard Time,USER_00930,NAME_00896,@CoventryGhost Source please on the timeline of Covid vaccines correlating with heart disease vs Covid emerging.,1,0,0,North America,1.61E+18,2022
2022-12-28 19:35:35 Iran Standard Time,USER_00931,NAME_00925,"@MarioNawfal 1. Covid made in lab with US gov funding 2. Low cost treatments suppressed 3. Vaccine harms ability to fight cancer 4. Vaccine bad for heart 5. Deaths from Covid exaggerated, perhaps wildly 6. Long Covid exaggerated 7. Masks do little to stop spread",27,44,406,North America,1.61E+18,2022
2022-12-28 19:35:29 Iran Standard Time,USER_00932,NAME_00926,@MichlePaoli @DrHoenderkamp It appears it is a cull but not only of the elderly as the Covid vaccine mandates with untested drugs smacks of an even larger target age group with the resultant sudden deaths/heart issues which are now prevalent in those who took them and this is worrying.,0,0,1,North America,1.61E+18,2022
2022-12-28 19:34:36 Iran Standard Time,USER_00933,NAME_00927,"@POTUS Warning: Vaccines will increase your risk of getting Covid again, may damage/weaken your heart, will weaken your immune system, may cause life-altering effects, and may cause death.   But tell us how we should take it and give it to babies.",12,23,392,North America,1.61E+18,2022
2022-12-28 19:20:03 Iran Standard Time,USER_00934,NAME_00928,British Heart Foundation dismisses MP claims that it is 'covering up' data that Covid vaccines harm the heart   https://t.co/yKYsHAqszJ   #Whistleblower #News,0,1,0,North America,1.61E+18,2022
2022-12-28 19:16:28 Iran Standard Time,USER_00935,NAME_00929,@brianstelter My friends 19yr old healthy son is in hospital for COVID pneumonia right now. His mom is vaccinated dad vaccinated but they fell for the misinformation the vaccine was giving young men heart attacks. So now he’s in hospital they are not because they are vaccinated.,1,0,0,North America,1.61E+18,2022
2022-12-28 19:11:20 Iran Standard Time,USER_00936,NAME_00930,"@ruwxed @DineshDSouza There is nothing to suggest a vaccine caused this, nor the possibility he had covid at some point and may be the cause. He died. Many young people die w/unknown heart issues all the time.",3,0,1,North America,1.61E+18,2022
2022-12-28 19:07:21 Iran Standard Time,USER_00517,NAME_00514,"Cardiologists Dr. Peter McCullough and Dr. Malhotra say the mRNA COVID-19 vaccines have done more harm to the public than good. A large percentage of patients have been injured by the mRNA vaccines, with harms including a broad range of injuries to the heart, the doctors said.",1,0,1,North America,1.61E+18,2022
2022-12-28 19:05:49 Iran Standard Time,USER_00937,NAME_00931,"@gilmcgowan Stop spreading lies. Covid infections may still be around but less than 1% ever go to hospital. Covid is no different from the flu. It's the vaccines that is putting numerous people in the hospitals with blood clots, heart failure, etc, etc.",0,0,0,North America,1.61E+18,2022
2022-12-28 18:31:06 Iran Standard Time,USER_00938,NAME_00932,"Still pushing the COVID vaccine here's why because there plan since 1980 was to kill you off if it's so good for you, why didn't fauci take it , why didn't Nancy pelosi take it, because it cause blood clots in the lungs heart and other places. I didn't take it, it's a death jab  https://t.co/GGbVkOjSyw",2,6,14,North America,1.61E+18,2022
2022-12-28 18:23:14 Iran Standard Time,USER_00939,NAME_00933,The covid vaccines cause heart attacks on ANY ONE!!,1,0,5,North America,1.61E+18,2022
2022-12-28 18:21:20 Iran Standard Time,USER_00940,NAME_00934,Monitoring heart measures via smartwatches shows COVID booster vaccine is safe   #MedPub #MedTwitter #MedEd #MedNews  https://t.co/TF0JBprAFy,0,0,0,North America,1.61E+18,2022
2022-12-28 18:20:50 Iran Standard Time,USER_00941,NAME_00935,@NatureRules101 @1010WINS They put retro virus in the vaccines the more vaccines you get the faster you die it wasn’t to save you from COVID it was to weeken your immune  system and a blood clot looking synthetic fibers clog your arteries causing heart attacks I seen house many drop dead instantly,0,0,0,North America,1.61E+18,2022
2022-12-28 18:08:15 Iran Standard Time,USER_00942,NAME_00936,"@dbongino Is the Covid vaccine contributing to a string of young men dying?  Men in their thirties dying of heart attacks. Football players, firefighters, news cameramen etc.   Just seems odd the number of stories I’m hearing of young men dying. Maybe it’s normal but I’m just noticing it",0,0,0,North America,1.61E+18,2022
2022-12-28 17:48:49 Iran Standard Time,USER_00943,NAME_00937,Imagine being so naive that you don’t question anything about the Covid vaccines. Meanwhile the data show’s mysterious heart issues link to deaths of young people across the world. “Sudden Adult Death Syndrome” just coincidentally started after vaccine mandates….ok 🙄,1,3,19,North America,1.61E+18,2022
2022-12-28 17:30:50 Iran Standard Time,USER_00944,NAME_00938,Charity dismisses MP claims that it is 'covering up' data that Covid vaccines harm the heart  https://t.co/EDVUwjmFo8,0,0,0,North America,1.61E+18,2022
2022-12-28 17:06:25 Iran Standard Time,USER_00945,NAME_00939,"@not_insayne @DineshDSouza Several years ago, there was a mail carrier in our area about this age who died of a sudden heart attack. Also an EMT, same thing. This way way before COVID or vaccines.  It does happen.",1,0,3,North America,1.61E+18,2022
2022-12-28 17:01:52 Iran Standard Time,USER_00946,NAME_00940,COVID-19 infection and vaccination linked to debilitating heart condition—risk from vaccines ‘relatively slim’  https://t.co/Nox2FRGuaI,0,0,0,North America,1.61E+18,2022
2022-12-28 16:51:00 Iran Standard Time,USER_00947,NAME_00941,"@JamesMelville All artificial sweetners in common use have been around a long time, many years. When did this spike of heart deaths start? 2020? About the time COVID and COVID vaccines arrived?",0,0,1,North America,1.61E+18,2022
2022-12-28 16:35:21 Iran Standard Time,USER_00948,NAME_00942,@stkirsch Interesting that you brought up Doug Brignole.  LA Coroner: He died in his sleep bc of Covid Not related to vaccine Oh yeah he also had heart disease   https://t.co/CHUQ68HczG,1,0,1,North America,1.61E+18,2022
2022-12-28 15:53:32 Iran Standard Time,USER_00949,NAME_00943,"@w_terrence Don'ts as a healthy ER RN, I ended up with open heart surgery b/c the 2nd booster. If you've had Vaccines you're going to get Covid, if you've had Covid you'll get Covid, if you hadn't had Covid you'll get Covid. I lost alot of Pts and family d/t we were Mis-Treating the virus.",0,0,0,North America,1.61E+18,2022
